blockNumber,transactionIndex,address,transactionHash,logIndex,event_ilk,event_urn,event_ink,event_art,event_due,event_clip,event_id,timestamp,from
12317310,182,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x6acf3a26418a4264df2ddc7296804a095c4377e43b6d76d2ea4ac26e471a14d9,226,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xE15e940098531b3315Ef3066eD3D811e881c6B6b,249.9826,4945.744385318125,5016062745112736477912733438439.678279975003014844,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,1e-18,1619458298,0xEc4f78a9094e740D7D7dB9c03b505A0B03fe2c13
12318381,63,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x18f8a168319b6fa04af25e326f3b7120b47ef3710e686bffac9ae34be40e7410,152,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xE15e940098531b3315Ef3066eD3D811e881c6B6b,265.6676844745428,5132.855251111836,5205914652745508334535093966913.94343344707441563,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,2e-18,1619472530,0xEc4f78a9094e740D7D7dB9c03b505A0B03fe2c13
12324468,84,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x786fe78ae0a06553b6ba566101b51c414089cdd2a0e6478248a4df1cbc02be3a,202,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xAc2e1c3F7A8Bd376a893E32C2878D1933FDDBF35,285.22311364046175,5982.979591620584,6068672367644434394703720569663.288679187676029556,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,3e-18,1619553366,0xBEe46Fc4a9effD104aa2Dc2D190BB19f82824B37
12337733,194,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x8c2520e8c67675c9e7250d2e896f88e5c341582249c2bb72f3e64279f506c5fb,260,0x5946492d41000000000000000000000000000000000000000000000000000000,0x0D2EBcB9e57955dAe237DCcA1e5aaF2f7f71d319,0.188,4989.7501001142855,5127730000000000000000974571152.844549736868565872,0x9daCc11dcD0aa13386D295eAeeBBd38130897E6f,1e-18,1619730311,0x2952dA6958D6703892B8F0Db7b304b2939c72d08
12342416,50,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x926b9601cd9961e198e0787c91a18335e44dc66197312eff861252c0f5495c2a,83,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xAc2e1c3F7A8Bd376a893E32C2878D1933FDDBF35,231.0579121222413,4964.708109655729,5037338744184432125135726115354.295214772207858435,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,4e-18,1619793271,0xEc4f78a9094e740D7D7dB9c03b505A0B03fe2c13
12343544,75,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x85e7959fc41ec323ce902d7c136700626767bab3b4250ff8c5754e707e2572e2,126,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x3Cb42106EcdfE3490648547448B2F96871298e8b,227.77397792935233,4927.805288532912,5000016933322269389460796414331.375718010296189483,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,5e-18,1619808808,0x3Cb42106EcdfE3490648547448B2F96871298e8b
12382245,251,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x8f2adb21b32ad1cf51ef9d989ae301577aa446216d75916506c6c0f0e7e6f80d,192,0x574254432d410000000000000000000000000000000000000000000000000000,0x83302BEa56A2D09e4671dDA6010c8a68327c9A35,0.133,4948.189545766802,5099350000000000000000200570213.582274133741048216,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1e-18,1620324335,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12382360,147,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x327d286866894e43b1998da1e17c15995c2841eb31553be85cd1e3e2462064ab,185,0x4554482d41000000000000000000000000000000000000000000000000000000,0x3539cCfF045B83f6859492E4C5FFe872F32c1F5E,2.13,4854.67624105323,5053936165455148802672356047128.203145048217356257,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,1e-18,1620325730,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12390300,193,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x66d7d10cd3ff686fd46e558b2ad92d27d1366b204d3692bbadd0057bfe6b64a5,208,0x4554482d41000000000000000000000000000000000000000000000000000000,0xa570adf6E0001c45F42B007aDda6D93e8573201a,2.6114,5791.695305419749,6030510249312022645527898015523.897188288766775164,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,2e-18,1620432113,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12400570,88,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x5d2fb1096c092b4930b8a894a8ffe60dc6cd06f690295666b37f7e047e2aeb3c,83,0x4554482d43000000000000000000000000000000000000000000000000000000,0x49Cc3D5abfFDcbf8436390aDBA76cBed73821f03,2.322,5095.776148196031,5120235589880048767125814541586.278232406580924328,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,1e-18,1620568943,0x5aC112C33483C3b8Dbe1F199350932eC02588265
12415853,186,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x36430aaf3782baee79b65682b380f214656e36737afe493b0d13106f3c04b9e4,145,0x574254432d410000000000000000000000000000000000000000000000000000,0xf66a75aa3ddf827Aa2B34Da275079962206Ee1A4,0.134,4911.871379433554,5065097327808462132662837705503.52605354234946068,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2e-18,1620772532,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12422775,12,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x542fc4277f6107136da0bac8ea3d52d8ab56759dcdebcdbfdb6ec1f5c03d64fd,34,0x574254432d410000000000000000000000000000000000000000000000000000,0x02b17F5e759bCc7B8e8bc564488b0C882049352E,7.81989,270428.7443333563,278900966280659368255064470878380.798253440939161998,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,3e-18,1620865562,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12422933,308,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x66bc7b0754b3b5d58ee7936fad53b961efc90958863a599f37103b9820679829,256,0x574254432d410000000000000000000000000000000000000000000000000000,0xCcD9c4752ed4282ed12B9480b9e8b5e7F466dbF3,70.78172326,2388395.76096063,2463221456856006266562404072105071.956236975056047132,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,4e-18,1620867730,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12422935,130,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x03ca354dc70b1fb8b505c9aa8b89136ddbadaeefbba22ae94236adf311b7dd24,75,0x574254432d410000000000000000000000000000000000000000000000000000,0x448770243bCF1ae0ec363c7EBe0620fDC206b753,1.5473658,49409.47347915136,50957575775930973569884103619165.055978058028565154,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,5e-18,1620867751,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12422935,131,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x4e5e6689c7d85dc8ecdeb118c637cf07759e987e64a05bc56779355508022596,80,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xc4dDE58d0E50213b3e8bC4C7613c8c97DdDA946A,3150.2726658470406,74612.1251094912,75829520521912431524046361966026.952287224960196192,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,6e-18,1620867751,0xEc4f78a9094e740D7D7dB9c03b505A0B03fe2c13
12422938,216,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x4925b66b7a9612e3b26996df208b67988bb0d2572c820eccd0c20c34a5a3edfb,215,0x574254432d410000000000000000000000000000000000000000000000000000,0xbF0dDcE7C07EE1d6529D2bF805dbAd66c780dbc5,1.7808975134056104,58629.15947466965,60466133845167499500670698597875.11063502925159551,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,6e-18,1620867816,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12425837,195,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xcb3e78a2220d142ddea5609854a9f1a6aa6cb34591e16afc9a072180942d9af9,200,0x4554482d41000000000000000000000000000000000000000000000000000000,0x4C08CF96b9614b35662EFE5394997688Aaa20aa5,1.96,4798.156906243844,5000020619417653571288949015176.090657480850441376,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,3e-18,1620906256,0xB00B6D69822dA235a99d2242376066507C9a97b7
12427332,233,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x4c7a0eee70eb252930d084227fdc345bf1e1550bb20b38a11bbca7ec49b71674,273,0x574254432d410000000000000000000000000000000000000000000000000000,0x02aAFd1B6eb7c3FB916169E10D5B1e6Cb655D56A,0.148,4847.7179092720135,5000000000000000000000275419647.760922348303042626,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,7e-18,1620926144,0xB00B6D69822dA235a99d2242376066507C9a97b7
12447698,213,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x29fedddc5eb15931a52841e798a633a47d48dcb65b517b746afe8109bbc6a341,38,0x574254432d410000000000000000000000000000000000000000000000000000,0x40F1ffF0b582072bc0EB54cFa0E46fe98AC5B27E,61.73309436,1826170.540186535,1884251792608841139602504026153739.000011926324699388,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,8e-18,1621197663,0xd2C1b9B2EdD04F03cD00B957fE04C5f4D9Fbb88f
12447847,146,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x55ae2e118798d43aa685780c604269a6444250406e984a36822407f10867dc84,277,0x4554482d41000000000000000000000000000000000000000000000000000000,0xB0bC48fD3acaB3A4815cb8C5719D5044a706927B,193.88259663513813,435169.263147081,453703668557310258303152796382063.55665347398849794,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4e-18,1621199482,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12447852,132,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x955b90a67f29b120f6eea13452981d4a70c25734360c45d15dfd44e237b7878a,145,0x574254432d410000000000000000000000000000000000000000000000000000,0x77c81923c82837D75186FEbcB5cBCC5bF1e71B3e,1.4469605875017977,43051.62676417228,44421079514185598860930045646046.95765455480661655,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,9e-18,1621199556,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12447854,118,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x79603e2e76abc98b36e84f49ec3e2a10502bae050ebedeadb0eb209f28eb024a,51,0x574254432d410000000000000000000000000000000000000000000000000000,0x6d4793Ba019cdd26272F89b73CE0f0DAAF3E577f,1.53815746,45629.75224643687,47081214000451514583768980119290.211419094975538487,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1e-17,1621199577,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12447855,86,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x07d19768c2761e5c774e34d86d86c122c80ff86a6559d850f63f9fa3f3741b9a,87,0x574254432d410000000000000000000000000000000000000000000000000000,0xa016475B5697848EaAd9A1FAcb381681b80185f4,0.25086469,7424.267770609297,7660430366066835330807977057448.233352189553964403,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.1e-17,1621199588,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12448059,93,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xc3f764a582a076982527fb30eb6af660093b46b1d875f4c4785d23338fa0eb4f,107,0x574254432d410000000000000000000000000000000000000000000000000000,0x80bba896042A0A80DAaFD6047212fd2874b62DAd,20.948567,604108.1282763247,623327161698366099666104453319329.742192312143780448,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.2e-17,1621202407,0xd2C1b9B2EdD04F03cD00B957fE04C5f4D9Fbb88f
12448060,97,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x4d6da464851bc35c09470dddb58ffdf14b10587c41de8c3f741d7a15600aaeb0,87,0x574254432d410000000000000000000000000000000000000000000000000000,0x64a1762b09bA9774D544A9b2976131c69F6A90B1,1.088479,31698.48318994666,32706935450958021476924697819097.572669128874540192,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.3e-17,1621202429,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12448061,206,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x314d93cb673c222c8191723f19858d431f82bb876309e708329479f681590b1b,152,0x574254432d410000000000000000000000000000000000000000000000000000,0xE4c9483e2731C3046320FAd3826dFb63193e3FE1,0.28198908,8283.061420595044,8546577878705705504020418986814.989056917438180568,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.4e-17,1621202442,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12448062,163,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x6aca62901a0799cf088d98ff3e7ac9a36459c4b1379383c80286e0461572ee60,187,0x574254432d410000000000000000000000000000000000000000000000000000,0xe12f0A005FFb272b41B4D8Ab34833Dc2c6Ca793A,0.10181328,2929.9135981677837,3023125565911947683605559098969.018769228744925384,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.5e-17,1621202459,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12448069,99,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x79c7c5ae3b6cbc656b09052672d79719fcaf499612c0b71c9f32e55e82d90450,89,0x4554482d41000000000000000000000000000000000000000000000000000000,0xF102D4615B667C0e8eF5cCdbDeBeF9bd615c27cD,124.06715013203245,267872.0657539926,279282616808422083510270764169731.052552370784918016,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,5e-18,1621202538,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12448070,239,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x18dda870077e1b0861210ac64be1ce9200a99cc5f10bf548a5098e8d1fde4702,79,0x4554482d41000000000000000000000000000000000000000000000000000000,0x82FC9B8B5A359d74573F44310824cfe951036e6b,16,34379.08806795779,35843534681679817284501770346563.912907566724048608,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,6e-18,1621202548,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12448071,69,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x9894ee666a07d90c3560ec0a56a3f79b4fd3c075d48c0403b42d6b89ce738c8a,97,0x4554482d41000000000000000000000000000000000000000000000000000000,0xB204fcaa5124567E05BCA052d476A84e923cEd52,3.22,7048.638757940199,7348889745983017273404518342477.98892248595832192,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,7e-18,1621202562,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12449923,89,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x5a3ca211855a40c8915031c583d7748821df99f456eec90e142d2fff6f4b4925,142,0x4554482d42000000000000000000000000000000000000000000000000000000,0x4318ee2081a698331919A44Be4f74e07235953C0,129,315172.95705984056,327289239752472115425970812625913.86844110248859796,0x71eb894330e8a4b96b8d6056962e7F116F50e06F,1e-18,1621227705,0x1a7c5e18d3f9aE3E8664dD9CaC9a1F1aD5BC707a
12449923,147,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x1eff8ab3570150ab2e7a5ba37c331e039aab00758972be1f4d99572a62a04f03,273,0x574254432d410000000000000000000000000000000000000000000000000000,0x9e87C3ec3cf4765527d3dcbfB6F96227Bf6BBE6a,0.29914536,8382.38245218299,8649357162105284203403585240605.25211513041858496,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.6e-17,1621227705,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12449925,163,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x9fb089f29f118b9e0e13f0b433e5bc1d3c4a1b7e0809e7061af5793bc56fdd3d,283,0x574254432d410000000000000000000000000000000000000000000000000000,0x60Ab08f2D1b6ade30dA141FD9226dd8B7fFA82D7,0.20612065,5832.935365819997,6018711454678807684114546817961.59213754343008385,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.7e-17,1621227723,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12449925,164,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x4c171cda338140d732e88875294bcd906599c429791db08a200b92ee7fbe3063,288,0x4554482d41000000000000000000000000000000000000000000000000000000,0x0a678b2ca9932b57168Af30728e4737b80Ec5140,113.25305411731394,237137.12654680136,247249012421310160200691910287549.245049093491447042,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,8e-18,1621227723,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12449928,223,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x21d69a8ff863475f8aaaf3d3ed5c772a9e3daa9879d0d6d332c7ef5baab419a4,235,0x574254432d410000000000000000000000000000000000000000000000000000,0x161ff6509F518369520898bFf78Bce01119dEfCd,5.95967742,169696.70501533113,175101460626838521065585325056790.07925456622290522,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.8e-17,1621227751,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12449929,329,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x8daf3e0274efb9ed34e1f96933115e703a2feb3cb82320e811871cec8f320da0,228,0x574254432d410000000000000000000000000000000000000000000000000000,0x67C1d713FD1a9E60A9d1f826573469B8D9b696be,0.2,5573.970111127831,5751498285489088701210427399575.13888431847617023,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.9e-17,1621227778,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12450427,87,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x097ca3230bbbc3c7360fbd1e654b4e9049e8f0363cdcf78630f07fe646e7396a,130,0x574254432d410000000000000000000000000000000000000000000000000000,0x436E8765e0B7A06780fEF74C471A9Af94C597109,0.3653,10139.38551462763,10462421271974921781159864145118.50910975293302549,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2e-17,1621234944,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12450430,112,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xa70a3be4592d040d89ff21eedd75c5a627a359f5c97a2c3a565f032f204c741d,122,0x574254432d410000000000000000000000000000000000000000000000000000,0xC7F99D17d1496F30005bA5e9CF0C71bc40D70DC9,2.143322,59336.60761061564,61227042287378031251916021533349.92247239236661734,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2.1e-17,1621234962,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12450431,111,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x56ceec88c1494f8a9d3ebfdd54067493760aae3fe3ee123571befbc6ace37cf4,106,0x574254432d410000000000000000000000000000000000000000000000000000,0x0251027Fc987D9a828f470D7335b3e96B67FEc89,0.07381814,2034.6189642013794,2099440908003177407267818327790.468114441513735265,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2.2e-17,1621234975,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12452387,304,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x9b10015d488de61cf3adb3ef62233d80a67190e5f483109256fb570fc45573f8,175,0x554e492d41000000000000000000000000000000000000000000000000000000,0xcC8b7904559F53F7B60F2f992B9248c5Ed74301C,697.8128800684624,14342.242310913565,14522105786323565314335390265042.956444514745720583,0x3713F83Ee6D138Ce191294C131148176015bC29a,1e-18,1621261114,0x6C0fda543E4C3cdfd14676aFfD4F105c05eb8A5F
12459368,287,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x5e0494cdcdf7444460d1622fdb3a456b788fc49fc946c56669fe84ab90079950,336,0x4554482d42000000000000000000000000000000000000000000000000000000,0x26eafDBF2cE7b7396aBD48DE72CC69e71B9F7B8b,18.06062331978946,44984.13027939103,46730355114519972187303943010826.416254196244527492,0x71eb894330e8a4b96b8d6056962e7F116F50e06F,2e-18,1621353969,0x1a7c5e18d3f9aE3E8664dD9CaC9a1F1aD5BC707a
12459373,144,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x3852d0cdb1257bf698bf5ce0e69d982ac1020e2c327be0bb2bec0527380254e7,127,0x4554482d41000000000000000000000000000000000000000000000000000000,0x02ce8Bd2B3b39E86C588DbDdc0a01362bc60d295,2.21,4794.851286739876,5000374099883038663978885876814.388424219892768738,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,9e-18,1621354038,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12459379,327,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x5ff9cd8649653f4d5b2d79d7904804d5235cc7654d8c2d64d5f49fe3ce5defdd,240,0x4554482d41000000000000000000000000000000000000000000000000000000,0x644a021d77C993f986B8fD63594FD0d9E9bD6FEC,4,8404.27240619654,8764524195426122598605797281028.769217279629075584,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,1e-17,1621354116,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12462332,53,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x71dcd15c3f4397d157192c43e10a4851ab78998e37d9e277708ab4190adbdf44,102,0x52454e4254432d41000000000000000000000000000000000000000000000000,0x7B5708cfd04dcD7615ADe5643cF252231b5BB64C,12.30218519,289727.2459756056,296538563591035944709348181025236.47186917457643046,0x834719BEa8da68c46484E001143bDDe29370a6A3,1e-18,1621393384,0x2Ffaf007a745995873214f2E1537E2E1EB1478e6
12462333,67,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x22d66d7523b6a0af9ae63bc728e61463f52f2db85901a3593a059fcde05d484a,178,0x554e492d41000000000000000000000000000000000000000000000000000000,0x71b3cd7BECFcb4657a7f075206fCe7674CF408d2,1532.6737784243173,29556.903888549146,29931377418256677698419911246119.405939735593748477,0x3713F83Ee6D138Ce191294C131148176015bC29a,2e-18,1621393388,0x6C0fda543E4C3cdfd14676aFfD4F105c05eb8A5F
12462590,179,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x89cacb1bd7447540be9d5e78605f535e0aa9a8acc64ab206f91d827ba90043b4,306,0x4554482d41000000000000000000000000000000000000000000000000000000,0xf024521f7ca9E1326065A80827DFf780F0bF3702,11.906031741182254,24027.99025597479,25059776402532518505704519211197.77452914644816005,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,1.1e-17,1621397204,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12462591,62,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x39b854e68e09df04d004c0a0ab50b15bb4e8b06215100daa93b35a09f813b4dd,89,0x574254432d410000000000000000000000000000000000000000000000000000,0xafDCEa32802d7feA1D9a41CD3263572e78596B44,0.32,8450.323362008021,8721514054491353102534238418886.6933259758361393,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2.3e-17,1621397220,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12462592,20,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x1d9b3af0149aea6b31b542075e0bf74c4c133c80875d5e25aa911aa5d3a8c21f,29,0x4554482d41000000000000000000000000000000000000000000000000000000,0xE89063891F591565afc733b41492f0380Ae6ed3c,3.13,6248.873742205541,6517206685997742341956696311460.92632804389757229,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,1.2e-17,1621397227,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
12462593,93,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xfbc2d8ef7286106bbbf9d447bd4ef8891fb60905011325b73d06038eeccc3812,159,0x574254432d410000000000000000000000000000000000000000000000000000,0x443FA5FC71Dd2953701704Fa4A7527a490602D77,5.985,158785.79857187974,163881607196769395350828647592528.05214258388657655,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2.4e-17,1621397230,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12462595,113,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x3a6f1ee235a19520ee021159dd9ab8ce2b79dcd263632cfd06b519d33cadbf01,114,0x574254432d410000000000000000000000000000000000000000000000000000,0x1eeBdc246BCFB3bD3C660bfa0A634Ad00088B7b4,0.1312,3463.0757621135017,3574213984145591523190885570513.6268400594097224,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2.5e-17,1621397245,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12462871,136,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xe82c99a26010124f979c734ae67acb1a5090a18d53a2eb154263d32b7a221bf2,162,0x554e492d41000000000000000000000000000000000000000000000000000000,0xf521579Ee485b23Af54d6eE07C0a233D58a91C5B,2209.8205541112775,40000.4358336545,40507224516696211096964301971008.924354885912580303,0x3713F83Ee6D138Ce191294C131148176015bC29a,3e-18,1621400935,0x6C0fda543E4C3cdfd14676aFfD4F105c05eb8A5F
12463099,132,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0ed2f5152666740360de2d8513a094b735f2d1249384333c13ed045fab32c059,181,0x574254432d410000000000000000000000000000000000000000000000000000,0xE9c011f53cB8DCF9799D25f418D2a690C3d2acBc,42.07383016,1063354.068728736,1097492467865778381973668051886537.09323094820912289,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2.6e-17,1621404095,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12463100,87,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x9f4dc051dea5c8524d9bd23e9d2bbedf0a459ed31d5a47a7d3a72cfaeb63ed37,78,0x52454e4254432d41000000000000000000000000000000000000000000000000,0x196e205EefE4D6272B8BEe23161C08A4F2de32Fd,0.2179,4893.4497633803185,5008491897099223834839039577796.344820954310400788,0x834719BEa8da68c46484E001143bDDe29370a6A3,2e-18,1621404108,0x2Ffaf007a745995873214f2E1537E2E1EB1478e6
12463100,160,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x4e9298f9cf65578a834baaecf4707b68ac0cdcc533a86412dc646e610d2542f2,301,0x554e492d41000000000000000000000000000000000000000000000000000000,0x81e051de249a67b088321Fa0726DF2C77469b3F4,2574.2220836399842,46120.953030788914,46705286090166149092941873682695.458901074353689654,0x3713F83Ee6D138Ce191294C131148176015bC29a,4e-18,1621404108,0x6C0fda543E4C3cdfd14676aFfD4F105c05eb8A5F
12463100,161,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xce17bd08ddcf5103aa121f1e5517d238d8c0e084930691b7a20a709a25c4e141,306,0x574254432d410000000000000000000000000000000000000000000000000000,0x62B8bCDC3e75Dbd83519642DaF7bd326c5C79be0,2.4860163,65042.81190066852,67130975701381864277362187898661.521771591548950968,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,2.7e-17,1621404108,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
12463101,68,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x3b2599c129bfd75ab218274c8420e93943d2948e39abbe923a59a046dd67cdd0,119,0x4554482d41000000000000000000000000000000000000000000000000000000,0x051b8D59e43c419D7a402c242F9BcA234F8caa60,14.05721597267054,27885.020647687244,29082776804435740485992650554950.95550984304238352,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,1.3e-17,1621404121,0x5ac60B74A41a5CF50d84BbD9C9EcE1093923Ad6e
